"","2001-07-01","2012-12-01","2017-04-01","2017-05-01","2017-06-01","2017-07-01","2017-08-01","2017-09-01","2017-11-01","2018-01-01","2018-02-01","2018-03-01","2018-04-01","2018-05-01","2018-06-01","2018-07-01","2018-08-01","2018-09-01","2018-10-01","2018-11-01","2018-12-01","2019-01-01","2019-02-01","2019-03-01","2019-04-01","2019-05-01","2019-06-01","2019-07-01","2019-08-01","2019-09-01","2019-10-01","2019-11-01","2019-12-01","2020-01-01","2020-02-01","2020-03-01","2020-04-01","2020-05-01","2020-06-01","2020-07-01","2020-08-01","2020-09-01","2020-10-01","2020-11-01","2020-12-01","2021-01-01","2021-02-01","2021-03-01","2021-04-01","2021-05-01","2021-06-01","2021-07-01","2021-08-01","2021-09-01","2021-10-01","2021-11-01","2021-12-01","2022-01-01","2022-02-01","2022-03-01","2022-04-01","2022-05-01","2022-06-01","2022-07-01","2022-08-01","2022-09-01","2022-10-01","2022-11-01","2022-12-01","2023-01-01","2023-02-01"
"41","abbinder","zeigt",NA,"abbruch",NA,NA,NA,"kursierte","frankreich",NA,"images","geoeffneten","gleiches","abgebildet","klettern","weitere","janich","entdeckt","tatsaechlich","steht","script","berichtete","bilddatenbank","gleichen","kurzer","boesen","verbreitet","tour","zeige","datum","tatsaechlich","drei","aktivistin","januar","verbreitet","menschen","kirche","mobilfunkstandard","spanien","stammt","google","filmemacherin","coronamassnahmen","stimmen","medien","zdf","demo","posting","getty","fuehrte","nutzerinnen","erkennen","rennen","videos","pass","livecam","frau","schutzkleidung","aufnahmen","jahr","minute","fazit","japanischen","hitlergruss","tiktok","vermeintlich","musikvideo","beiden","strasse","mann",NA
"42","abbott","haendler",NA,"abbrueche",NA,NA,NA,"foto","frueher",NA,"inszeniert","gezeigt","grand","angesichts","le","fans","kopftuechern","eurovision","abgebildeten","bereits","var","darin","bildern","greta","mithilfe","briefe","banner","bilderrueckwaertssuche","aktuell","bildunterschrift","twitter","november","bewegung","finden","bereits","minute","youtubevideo","nachrichtensenders","anhand","rtl","zahlreiche","kundgebung","stammen","geteilt","fazit","kapitol","demonstranten","tausende","haus","google","geteilt","tausende","aufgenommen","nutzer","postings","erklaerte","raflogo","november","medien","behauptung","fazit","hand","bildern","feuerwehr","september","teilten","tv","medien","mehrere","tates",NA
"43","abbrechen","the",NA,"abc",NA,NA,NA,"viele","gefaehrlichen",NA,"janich","herausfinden","grosser","ansieht","live","fuehrt","levante","facebookvideo","anordnung","darunter","weihnachten","verbreitet","de","haenden","pariser","bundeswahlleiters","bilder","mann","mehr","findet","online","kontext","castaner","instagram","arm","hafen","verbreiteten","proteste","tatsaechlich","berichten","szene","officialmelisa","nutzer","fazit","aufnahmen","bbc","entstand","erkennen","flughafen","gesucht","juni","twitter","geteilt","gezeigten","barcelona","jahr","szene","damals","damals","angeblich","marine","sachsenanhalt","veranstaltung","greta","landwirtinnen","minute","entstand","san","mallorca","aktuell",NA
"44","abbrennen","°c",NA,"abdecken",NA,NA,NA,"°c","geteilt",NA,"lachen","herauszufinden","hong","arme","orten","verletzt","mary","geposteten","aufnahmen","berichtete","ort","menschen","franzoesischen","halle","rechts","bundeswahlordnung","bildunterschrift","mehrere","aufnahmen","collage","auge","online","liegen","person","australischen","stammt","mehrere","reporterin","netzwerken","konnte","angemeldet","sommers","bruessel","entstand","aktuell","traegt","helme","polizisten","traegt","zahlreiche","hunderte","medien","damals","nutzerinnen","hochgeladen","aktuell","falschbehauptung","berichtete","moderatorin","hintergrund","erklaerte","teslaspule","rechts","aktuellen","facebook","dreharbeiten","bilder","verbreiteten","dezember","verbreiteten",NA
"45","abbruch","µm",NA,"abdeckung",NA,NA,NA,"µm","ja",NA,"maennern","herrscht","hunderten","atem","perspektive","sehen","of","geschlafen","ausgebreitet","twitter","bilder","afp","google","hand","statue","bushaltestelle","brasilianischen","darunter","hochgeladen","kontext","australischen","anhand","mall","wurde","bauern","sieht","benutzt","telegramgruppe","beitrag","aktuell","grossen","medien","entstanden","genua","teilten","krankenhaus","proteste","geteilte","schwarzen","nachrichtenseite","zeigen","coronamassnahmen","geteilten","schloss","australien","fotos","nutzer","tag","facebookuser","telegram","geteilt","szene","bereits","niederlaendische","telegram","filmen","fazit","minute","frau","youtube",NA
"46","abbrueche","aachen",NA,"abdruck",NA,NA,NA,"aachen","korrigieren",NA,"mimikama","hohe","insel","aufnahmen","radikalisierung","vergleicht","schauspieler","google","befreien","tag","stammt","aufnahmen","hand","ikone","stelle","demonstration","fotografen","wurde","mann","waehler","auswahl","arme","rechts","rund","bildausschnitt","erkennen","puppe","williams","boston","demonstration","menschen","entstand","erkennen","street","traegt","screenshots","vermeintlichen","barcelona","medien","fand","twitter","bilderrueckwaertssuche","tun","blinde","demonstrationen","flugbegleiterinnen","geteilten","krankenhaus","protest","damals","cnn","postings","verwendet","traktoren","zahlreiche","stimme","wahlen","ausschnitt","stadion","zdf",NA
"47","abc","aan",NA,"abdruecke",NA,NA,NA,"aan","korrigierte",NA,"ministerpraesident","invid","irgendeiner","augen","verwechselt","videos","sprechen","heran","begannen","tatsaechlich","wurden","bildern","la","interessantes","tragen","erneut","francesco","selben","schrieb","geteilt","bauern","avenue","zdf","zeigen","bilddatenbank","februar","sky","youtubevideos","demonstrierende","gezeigten","juni","lesbos","selben","medien","brasilianische","geteilte","links","landtagswahlen","youtube","protesten","aktivistinnen","geteilt","geteilte","erklaerte","entstanden","korallenart","polizei","erkennen","tausende","postings","telegram","ort","minute","demonstrationen","postings","verbreitete","polizei","tiktok","zeige","berlin",NA
"48","abdecken","aap",NA,"abe",NA,NA,NA,"aap","le",NA,"montage","kampf","kaufen","aussergewoehnlichen","videos","polizei","strand","herangezogen","behaupten","ebenfalls","strasse","entstanden","leer","irrtuemlich","triomphe","fans","globo","grosse","facebooknutzer","bilderrueckwaertssuche","bauernproteste","beitrags","zwei","polizei","bildern","offenbar","xavier","jahr","entstanden","madonna","polizei","black","ausserdem","kontext","brasilien","tatsaechlich","ebenfalls","erklaerte","arm","wahrheit","briefwahl","ebenfalls","australien","waehlen","niederlanden","texas","zeigen","minute","szene","aufgenommen","ebenfalls","manipuliert","manipuliert","muell","google","sekunden","wurde","wahl","franzoesisch","rumaenischen",NA
"49","abdeckung","aargauer",NA,"abel",NA,NA,NA,"aargauer","lesern",NA,"nachrichtenagenturen","krawalle","kopftuch","australischen","gerade","innenministerium","the","initiative","bemerkt","frau","aufgenommen","forderten","leerer","ja","verbreiteten","fehlinformationen","manaus","wurden","zahlreiche","zeigen","bbc","bildausschnitt","ab","verloren","demonstranten","ort","mal","medien","hand","paris","hochgeladen","goeringeckardt","september","demonstranten","demonstration","echt","minute","vermeintlich","geldes","london","kamera","franzoesische","ort","sahen","uhr","verbreitete","raf","rechts","ntv","tiktok","nutzer","ballot","euroticket","protest","manipuliert","tag","forza","nutzer","handelt","thunbergs",NA
"50","abdruck","ab",NA,"abend",NA,NA,NA,"ab","liegt",NA,"ort","la","kritisieren","aviv","anhand","damals","tschechisch","interpretiert","benutzten","bewegung","belegt","geschuetzt","offenbar","katalog","verwendet","freitag","petersen","aufgenommen","videos","quelle","buehne","fakehunter","unten","verbreitete","eingeblendet","flughafen","arbeitet","beiden","miami","netzwerken","loveparade","hoeren","stehen","frau","hand","aufgenommen","afpanfrage","koenigsgalerie","mailand","traegt","nadel","hallein","erklaerte","september","ebenfalls","medien","stimmen","reiner","bilderrueckwaertssuche","geteilte","medien","stimmzetteln","hitlergruss","nutzer","bilderrueckwaertssuche","staus","strompreise","entstand","nutzer","google",NA
"51","abdruecke","abalo",NA,"abendblatt",NA,NA,NA,"abalo","media",NA,"orten","las","langen","beginnt","erwaehnte","fest","videotitel","italienischer","berichtet","bildern","bildergalerie","ploetzlich","pariser","klimaaktivistin","yandex","germany","rote","daily","finden","tweet","cnn","gebaeude","fuehrte","dezember","erwachsen","entstanden","rockt","dicht","polizeiauto","tatsaechlich","querdenken","coronabehandlungszentrum","fand","county","kamera","berset","aktuell","bereits","schauspielerin","hauptstadt","panik","proteste","abel","aufnahmen","film","wurde","gezeigten","hunderte","entstand","for","uhr","telegram","kenpuppe","arm","eva","film","telegramgruppe","tun","erkennen","tatsaechlich",NA
"52","abe","abbag",NA,"abendlichen",NA,NA,NA,"abbag","mitglieder",NA,"plattformen","le","lautet","beitraegen","emmanuel","aufnahme","youtubevideo","kamera","beweisen","frauen","gelben","redakteur","passendes","kopftuechern","mehrere","gesetzt","schicksal","demonstration","situation","facebookbeitrag","do","gerissen","ard","nahe","fehlern","il","tun","demonstranten","protest","playa","teilnehmerzahlen","demo","regierung","proteste","keenan","beschreibung","fand","vermeintlichen","verwendet","spanischen","szene","protesten","dura","wahlhelferin","paris","uhr","aufnahmen","mann","niederlaendischen","bereits","hochgeladen","instagram","las","hunderte","villafranca","regierung","casapound","aktuell","stadt","telegram",NA
"53","abel","abbau",NA,"abends",NA,NA,NA,"abbau","monde",NA,"presse","libération","liegende","belgischen","sehen","warum","david","kroatien","bildern","gelben","gelbwestenprotesten","studio","sitzen","kueche","facebook","gesicht","sonnenbrille","france","arm","kam","hochgeladen","grauen","weihnachtsmarkt","uhr","fernsehen","singen","gezeigt","mann","rechts","twitter","gesicht","kuenstler","google","telegram","libertad","neuenburg","hand","facebookuser","twitter","medien","vorne","stolberg","farah","geteilt","szene","menschenmenge","fazit","geteilte","pfeffer","ausserdem","fridays","gezeigten","linken","telegram","aktuell","bildern","stammt","handelt","baum","bereits",NA
"54","abend","abbauen",NA,"abendzeitung",NA,NA,NA,"abbauen","nachrichtenagentur",NA,"rettung","mann","meter","berge","anfang","zwei","anfang","kuerzlich","briefe","gesucht","onlineartikel","uniform","strassen","laengeren","posting","gewaehlt","strand","gefilmt","gemeinde","beiden","images","haag","bilderdatenbank","twitter","geschnittene","tor","ausserdem","aufschrift","rom","mal","jahr","tausende","shares","italienischen","paris","rtl","polizei","facebook","rechts","demonstrierenden","jahr","tun","laeufer","stadt","aktuellen","platzes","demo","coronapandemie","trucker","sahen","franzoesische","geteilten","senders","erkennen","twitter","wahl","boden","geteilt","el","november",NA
"55","abendblatt","abbauprodukt",NA,"aberkannt",NA,NA,NA,"abbauprodukt","offenbar",NA,"reuters","monde","minuten","bestaetigte","polizei","person","bestaetigte","ministerpraesident","briefwahlstimmen","googlebildersuche","rauchsaeule","user","suchergebnisse","leeren","kollegen","gezeigt","street","mirror","haende","aufnahme","kuenstler","mannes","ausserdem","mal","getty","aufgenommen","klick","bildern","saecke","stammen","videos","nutzer","de","polizei","por","tag","verbreitete","verbreitete","oben","greta","facebook","kam","protesten","afpanfrage","tageszeitung","skyline","kamera","fazit","winterspielen","muell","frankreich","bilder","szene","verbreitete","sendung","youtube","finden","berichtete","eva","jahreswechsel",NA
"56","abendlichen","abbild",NA,"aberle",NA,NA,NA,"abbild","rechten",NA,"sauer","ntv","mitarbeiterin","bfmtv","erklaerte","foto","namen","morgen","challenge","herausfinden","westen","vermuteten","januar","morning","angeblich","gras","tageszeitung","bereits","hand","aufnahmen","niederlaendischen","scheint","darauf","bauern","italien","september","bayerischen","gepostet","senders","focusonline","rechts","aufgenommen","teilen","kentucky","verbreiteten","facebookvideo","wurde","schilder","treffer","proteste","hintergrund","stadt","rupp","verschliessbar","erkennen","szene","menschenmenge","verbreitete","ebenfalls","zwei","aufschrift","dokumentarfilm","vegas","glastonbury","logo","beiden","erkennen","facebook","hals","handelt",NA
"57","abends","abbilden",NA,"abermals",NA,NA,NA,"abbilden","redakteur",NA,"schauspieler","plattform","naehere","bosnisch","franzoesische","bild","neben","popstar","darstelle","kopftuch","bauern","vorne","kommentierte","mutter","screenshot","griechischen","trug","australien","reuters","extinction","optischen","stehenden","ersten","buergermeisters","madrid","geteilt","sender","geteilt","trug","wirklich","platz","fluechtenden","fazit","taucht","verbreitete","ebenfalls","fazit","facebookseite","polizei","angeblich","verbreiteten","hintergrund","bildes","stammt","sahen","triest","serbischen","handelt","bilder","fazit","aufgenommen","uhr","aufgenommen","verbreiteten","beiden","selben","verbreitete","initialen","kopf","andrew",NA
"58","abendzeitung","abbildet",NA,"abes",NA,NA,NA,"abbildet","sagte",NA,"sendung","postete","offizieller","contest","la","facebook","statement","protestaktionen","demonstration","paris","httpsconnectfacebooknetdedesdkjsxfbmlversionv","warum","traegt","oberen","franzoesische","haaren","videos","manipuliert","stralsund","greta","ortes","unten","kam","di","originalvideo","tweet","hintergrund","setze","uniform","jahr","laenge","juni","vergangenen","tun","spanischen","hundertfach","beiden","oktober","entstand","erkennen","aktivisten","mann","london","geteilten","posting","ende","ausserdem","angeblich","traegt","clips","facebook","wahl","einsatz","geteilten","baeuerinnen","handelt","strasse","london","meteorit","brasilien",NA
"59","aberkannt","abbildung",NA,"abfaelle",NA,NA,NA,"abbildung","schon",NA,"sitzt","realitaet","originalvideo","demonstranten","wurde","klar","personen","protesten","dortige","regionalzeitung","zwei","werfen","niemand","oliver","feuers","haengt","view","arm","szene","hunderte","schwarzer","videos","selben","englischsprachigen","postete","polizisten","gesicht","tatsaechlich","videomaterial","adriana","veroeffentlicht","gebaeude","beschreibung","strasse","beerdigung","zeitung","dezember","geoeffnet","gedreht","kontext","kontext","erkennbar","wurde","ard","zeige","allerdings","erkennen","entstand","zdf","film","clip","gezeigt","hintergrund","tausende","kiewel","medien","bilderrueckwaertssuche","online","sophienplatz","cctv",NA
"60","aberle","abbildungen",NA,"abfaellt",NA,NA,NA,"abbildungen","sehen",NA,"sky","scheinbar","passen","demonstrieren","berichterstattung","website","mehrere","protestierten","ebenfalls","rief","zeigt","ebenfalls","oberen","ortsmarke","mal","hand","wirft","uhr","waldfeuer","klimastreiks","white","weste","mannes","erkennbar","protest","tineye","zdf","falschmeldungen","viral","borgo","samstag","hintergrund","verwendet","geteilten","drei","entstand","rechts","demonstrierenden","italienischen","hintergrund","langen","instagram","erkennen","briefwahlunterlagen","demonstration","webcams","wegner","gefilmt","erkennen","ivanov","linken","mann","handelt","google","piemont","stimmen","dezember","auktionshaus","wurde","luetzerath",NA
"61","abermals","abbinder",NA,"abfall",NA,NA,NA,"abbinder","siehe",NA,"spiel","sender","produziert","dreh","laesst","news","bestaetigen","prueft","entstand","schuh","ausserdem","gerade","damals","passierte","schreibt","kamera","jedoch","kommentiert","region","london","sagt","zaun","november","gelbwestenprotesten","proteste","allerdings","maerz","rechte","erkennen","hunderte","entstanden","erkennen","mal","sieht","la","beweis","menschen","helme","lied","sahen","ebenfalls","maybrit","handelt","stimmzettels","hutchins","klinikchef","traegt","gestellte","erinnern","demonstrationen","beiden","rechts","becher","entstanden","piemonte","kontext","balkon","brasilien","minute","nancy",NA
"62","abes","abbott",NA,"abflug",NA,NA,NA,"abbott","sollen",NA,"spricht","spekulativ","richten","englisch","ausserdem","juli","handelt","schrieben","entstanden","schwarzen","tatsaechlich","kamen","schliesslich","proteste","ausbruch","kleines","deutlich","kommentaren","stammt","londoner","geteilt","zusammenschnitt","ausschnitt","groesserem","sahen","stadt","teilen","worden","bericht","kleid","netzwerken","cj","jungen","boone","google","krankenhauses","neben","protest","moderatorin","welt","arm","minute","videos","stralsund","lkws","manipuliert","ueberein","la","ergab","darauf","rechten","neben","youtubekanal","tun","stroh","behauptung","demonstranten","protesten","oktober","nutzer",NA
"63","abfaelle","abbrechen",NA,"abfolge",NA,NA,NA,"abbrechen","teilnahme",NA,"suche","steine","schaetzte","entstand","frankreich","gibt","geteilt","song","erklaerten","thompson","mal","perspektive","wenige","raeumen","bestaetigte","leichtes","macrons","gruppe","daniel","nairobi","position","zwei","hintergrund","helme","schutzanzug","journalisten","ebenfalls","italienischen","deutlich","leer","aufnahmen","coronapolitik","angeblich","traegt","spanien","vermeintlich","kontext","thailand","poznań","coronamassnahmen","auszaehlung","menschen","tausende","wahlvorsteher","protest","februar","namen","senders","netzwerken","future","afpanfrage","flagge","allerdings","jahr","traktor","animal","di","news","senders","ort",NA
"64","abfaellt","abbrennen",NA,"abfotografiert",NA,NA,NA,"abbrennen","verbreitete",NA,"szene","szenen","schau","ergaenzen","facebook","wurden","boot","stirbt","flagge","ursprung","beginn","the","ueberein","regelmaessig","telegraph","leute","rechte","zeitung","ueberein","rebellion","bildes","zeigen","konnten","hinten","schwester","version","wurde","veranstaltung","demonstration","proteste","mitte","demonstriert","ebenfalls","einsatz","fand","allerdings","demonstrationen","ueberein","ebenfalls","youtube","bananenkisten","bildern","anaya","vorgeschrieben","verbreiteten","berichteten","coronamassnahmen","pandemie","ort","bildern","demonstration","finger","ausschnitt","ebenfalls","geteilt","kamera","euflagge","senders","ort","veroeffentlichte",NA
"65","abfall","abbruch",NA,"abfotografierte",NA,NA,NA,"abbruch","viele",NA,"truemmern","ueberregionale","sender","eurovision","screenshot","medien","manipulieren","suche","fotografieren","schrieb","sehen","bildunterschrift","bilderrueckwaertssuche","rtl","berichteten","magdeburg","berichterstattung","lang","aktuelle","thunberg","ecke","stammt","oben","hoert","spendenaktion","stammen","material","welt","naehe","spritzen","auswaehlen","durchsage","beiden","mal","de","paulo","ende","wahlurnen","telegram","jahr","county","perspektive","galen","waehler","stadt","piazza","teilten","sender","aktuellen","lastwagen","france","cnn","verwendete","uebung","behauptung","kanal","fiore","arm","szene","netzwerken",NA
"66","abflug","abbrueche",NA,"abfotografierten",NA,NA,NA,"abbrueche","wieso",NA,"tvsender","versucht","slogan","franzoesisch","laut","april","videos","taucht","françois","erste","post","collage","stammen","schwedin","person","media","bewegung","bord","verbindung","wahlbezirk","schriftzug","twitter","verschiedenen","kursierte","spruenge","italienische","handelt","kommentar","zusaetzlich","strandes","breit","post","online","demo","zahlreiche","sekunde","bildern","einsatz","posting","demonstrationen","entstand","medienberichten","iván","ebenfalls","berichteten","usb","youtube","tatsaechlich","beiden","ende","postings","beiden","polizisten","facebook","fest","meloni","genua","de","stammt","aufgenommen",NA
"67","abfolge","abc",NA,"abfotografierter",NA,NA,NA,"abc","politischen",NA,"verarbeitet","vertuschen","spaetere","ganze","air","juni","oliver","tun","gegner","gesicht","arm","teilten","alexander","seitdem","erstmals","mitte","saengers","offenbar","bildcollage","wahlkabine","youtube","ard","sagt","la","tritt","wasser","laesst","traegt","gleichen","szenen","entstand","verbreitete","attila","pakete","teilen","tempe","krankenhauses","gepostet","franzoesischen","nachrichtenagentur","geste","entstanden","kuba","medien","stimmen","facebook","medien","tennisspielerin","spiele","birmingham","google","frau","veroeffentlichte","autobahn","bereits","ebenfalls","kamera","boden","facebook","mal",NA
"68","abfotografiert","abdecken",NA,"abfrage",NA,NA,NA,"abdecken","titel",NA,"verschiedenen","viertel","stimme","gefilmt","angekuendigt","°c","stadt","twitteraccount","geschickt","google","avenue","logo","wurde","suchmaschinen","finden","moeglichkeiten","sendung","verwendet","fotografen","zusammenstoessen","geschossen","rechts","links","libération","viele","stehen","vergleich","beginn","aufnahme","berlin","flaeche","wurde","bildern","protest","erkennen","handelt","solidaritaet","tatsaechlich","bildunterschrift","website","nevada","fazit","spanien","ungueltig","zahlreiche","falschbehauptung","entstand","platz","handelt","fahrradsymbol","future","erkennen","youtube","haag","spanien","aktuelle","nuova","zeige","website","london",NA
"69","abfotografierte","abdeckung",NA,"abfragen",NA,NA,NA,"abdeckung","zwei",NA,"waehrenddessen","vimeo","szene","geh","angesichts","µm","finden","ueberein","gruen","datenbank","bildes","maenner","worden","tineye","zeigen","na","geteilte","allerdings","tineye","gruenen","via","landwirte","adn","marco","aktuell","youtubevideo","minute","verweist","gelegt","teil","kundgebungen","gruenen","demonstriert","protesten","brasilianischen","verbreitete","stimmzettel","spanien","handelt","polizei","schutzkleidung","geteilte","stockwerk","obere","tatsaechlich","angeblich","dino","screenshots","tag","fand","chapek","alten","zeige","thunberg","youtube","kursierte","protesten","francisco","aktuellen","beschreibung",NA
"70","abfotografierten","abdruck",NA,"abgabe",NA,NA,NA,"abdruck","fake",NA,"weissen","vollen","thailand","gepostet","ansieht","aachen","medien","ueberraschend","haengt","sendung","cest","echt","thema","ueberpruefte","offenbar","nbc","naemlich","italien","wirklich","moment","bilderrueckwaertssuche","veroeffentlicht","aufnahme","nuova","neuer","eingeblendet","jahr","version","wochen","juni","luftaufnahme","coronaauflagen","fotograf","rotweissrot","getty","fakeimpfung","damals","tun","pflaster","mann","sekunden","google","august","wahlkabine","teilten","fuehrte","italienischen","datum","fuehrt","kamera","kreis","google","sahen","ort","berichteten","website","saengerin","fc","installation","worden",NA
"71","abfotografierter","abdruecke",NA,"abgaben",NA,NA,NA,"abdruecke","mann",NA,"weisshelme","wagens","traegt","gerettet","appell","aan","beschreibung","verbreiteten","handle","falsche","collage","zeigen","finden","videoaufnahmen","darin","ort","einsatz","zeigen","yandex","platz","schnitt","weihnachtsmarkt","berichterstattung","organisiert","scheint","gebaeude","falsche","aktuelle","youtubevideo","traegt","luftaufnahmen","user","handschellen","view","images","mal","berichten","landtagswahl","erkennen","titel","strasse","mehrere","kontext","fuehrte","youtube","zahlreiche","merlin","kurzen","aufgenommen","allerdings","aktuellen","senders","fazit","naehe","jahr","franzoesisch","sekunde","kontext","macron","namen",NA
"72","abfrage","abe",NA,"abgeaendert",NA,NA,NA,"abe","news",NA,"worten","werfen","trafen","gerissenen","aufruf","aap","gefunden","versammelten","heran","englisch","en","frau","wurden","videodreh","april","polizeisperre","roten","alliance","manipuliert","verbreitet","aufnahme","bilderrueckwaertssuche","beschreibt","piazza","park","klarer","falschen","ende","reuters","kommentar","molino","sogar","strasse","tag","gezeigt","geteilten","mehrere","google","zahlreiche","erneut","washoe","manipuliert","afpanfrage","verbreiteten","italienischen","aufgenommen","pirna","australien","zahlreiche","instagram","verbreiteten","esc","nennen","geteilt","geteilte","regisseur","damals","ort","saengerin","ebenfalls",NA
"73","abfragen","abel",NA,"abgebaut",NA,NA,NA,"abel","oesterreichischen",NA,"wuessten","woche","trotzdem","gestellten","aufrufen","aargauer","antwort","woher","herr","bildes","falschen","wasser","aktuellen","vivantes","unsere","randale","uniform","cox","mai","daily","hand","bildes","bildausschnitt","protestieren","gerissen","macron","zusammenhang","lang","abc","laesst","damals","shares","szene","minute","wurde","aehnliche","mann","twitter","website","rechts","screenshot","demonstrationen","bereits","geteilte","kinderspielplatz","italienischen","film","oktober","hauptstadt","entstanden","posting","hausbrand","anna","hintergrund","spanischen","news","la","demonstranten","tausende","aktionen",NA
"74","abgabe","abend",NA,"abgeben",NA,NA,NA,"abend","screenshots",NA,"zentrum","zurzeit","uebertraegt","grossdemonstration","auftritt","ab","george","zehntausend","hoeher","screenshot","mall","schlauchboot","kam","yandex","maerz","schaden","zahlreichen","demonstranten","fuehrt","muell","huegel","oben","bilderrueckwaertssuchen","rennen","oberen","meer","coronakrise","jahre","ntv","krankenhaus","ende","bildern","telegramgruppe","steht","entstand","gezeigt","erklaerte","proteste","mehrere","gestellte","frau","entstand","entstand","stimmen","maple","di","aktuelle","liegen","italienische","falschen","mann","kalush","bildrueckwaertssuche","teil","nutzer","ganze","politiker","hitlergruss","hintergrund","demonstration",NA
"75","abgaben","abendblatt",NA,"abgebildet",NA,NA,NA,"abendblatt","worden",NA,"zurueckgelegt","zusammenstoss","unterschiedlichen","haare","auge","abalo","facebookseite","zeigen","hunderte","zeigen","sobald","ersten","mal","youtubekanal","geteilt","schilder","universitaeten","fotografen","mal","sylvia","platz","weihnachten","bildes","san","handelt","tiktok","daily","irrefuehrend","auto","bildunterschrift","handelt","inszeniert","westerville","tatsaechlich","policías","neben","reihe","traegt","tag","journalistin","aufgenommen","frankreichs","medien","versehen","parade","mehrere","bilderrueckwaertssuche","geteilten","kamera","verbreiteten","fuehrte","kamera","demonstrierenden","italienische","youtubevideo","eukommissionspraesidentin","stadt","jair","afpanfrage","demonstrationen",NA
"76","abgeaendert","abendlichen",NA,"abgebildete",NA,NA,NA,"abendlichen","°c",NA,"fand","junge","van","hauptstadt","auseinandersetzungen","abbag","person","alte","hunderttausend","person","szene","sprecherin","berichtete","zeitungsartikels","mehr","sendung","jacke","livevideo","november","originalfoto","gewohnt","strassen","cest","sorgte","junge","videoplattform","abdruecke","berichtet","strasse","damals","gezeigten","vivantes","spanien","berichteten","fuehrte","ursprung","schloss","gezeigten","menschen","los","aktuell","greta","teil","abgeschnitten","ridge","handelt","jahr","weiteren","kameramann","manipuliert","sieht","marek","hebt","landwirten","bauernproteste","flagge","ausschnitt","janeiro","proteste","inszenierung",NA
"77","abgebaut","abends",NA,"abgebildeten",NA,NA,NA,"abends","µm",NA,"programm","juni","veranstaltung","herausgeschnitten","autos","abbau","mehreren","geteilt","innenministerium","september","weise","stehen","gegenueber","zweite","bereits","stimmabgabe","oktober","montana","gleichen","medien","facebook","gemacht","kompetent","umgebung","handelte","vordergrund","arsch","kurz","facebooknutzer","fazit","initiative","entstanden","tausende","hundertfach","bildersuche","rechten","harris","aufgenommen","stimmen","luftaufnahme","muster","heckscheibe","griechenland","manipulation","traktoren","verbreiteten","mehrere","falschen","kanadas","tankstelle","collage","mobiltelefonen","laeden","rechts","demonstration","tun","hoeren","kamera","twitter","paris",NA
"78","abgeben","abendzeitung",NA,"abgebrochen",NA,NA,NA,"abendzeitung","aachen",NA,"organisation","nein","verbreitet","hing","begruendete","abbauen","deshalb","kopf","jungen","berichtet","jahr","toten","beiden","australien","abteilung","suchten","kam","picture","erkennen","twitteraccount","veroeffentlichte","nachrichtenagentur","luegenmedien","weitere","szenen","situation","bilddatenbank","zahlreiche","berichtete","polizisten","stammt","stern","berichtet","australien","valencia","bildunterschrift","tausende","aktuelle","juli","panik","gezeigten","gerettet","ende","oldendorf","instagram","damals","sahen","telegram","live","suche","sender","wahlzettel","sitzt","bruessel","insekt","haende","kontext","madison","verbreiteten","verhaftung",NA
"79","abgebildet","aberkannt",NA,"abgedeckt",NA,NA,NA,"aberkannt","aan",NA,"taucht","vorher","verbreitung","huber","benennt","abbauprodukt","gegenueber","mann","kommentaren","ausserdem","facebook","veroeffentlichte","bereits","bewertet","accounts","sueddeutsche","sieht","schlaegt","suggeriert","mail","rechten","stadt","luftaufnahme","geteilt","sonntag","zusammenhang","demonstranten","verwendet","tag","ganzen","oben","traegt","verbreitete","abend","tausende","entstanden","abend","wurde","casa","protest","landeswahlleiterin","grosse","dortigen","preussisch","angeblich","facebookuser","website","berlin","berichteten","kursieren","bereits","zusammengeschnitten","untertiteln","oktober","liedes","hunderte","entstanden","pauli","teilen","senders",NA
"80","abgebildete","aberle",NA,"abgedruckt",NA,NA,NA,"aberle","aap",NA,"folgenden","wenige","verschiedener","je","beruehmte","abbild","antwortete","proteste","kommentiert","gepostet","verbreitet","mehrere","februar","tun","afp","szene","jahre","sequenz","archiv","spanischen","aufmerksam","breiten","macrons","monat","vier","zeitpunkt","dramatisieren","nutzer","twitter","screenshot","corriere","september","polizistinnen","facebookuser","tun","posting","ausserdem","dezember","ganserer","tv","wahlergebnis","telegram","fuehrte","steiner","youtuber","alitalia","veroeffentlicht","coronapolitik","kontext","cox","kontext","ende","juni","vermeintlich","loco","manipuliert","ort","protest","traegt","tausende",NA
"81","abgebildeten","abermals",NA,"abgefangen",NA,NA,NA,"abermals","aargauer",NA,"stammt","darueber","videomaterials","kanal","besser","abbilden","angenommen","screenshots","kommentierte","finden","news","reihe","allerdings","google","ankuendigung","tage","aktuellen","serie","google","parks","naehe","serie","oberen","nachrichten","offen","portugiesisch","dunkler","abend","genutzt","berichte","herum","youtube","handelt","kamera","tragen","polizei","tag","beiden","googlebildersuche","linken","gezeigte","gruenen","alte","berichteten","polizisten","fluggesellschaft","neben","dach","fuehrte","macron","online","ueberein","uhr","ausschnitt","originalvideo","mitte","gleichen","rio","spanisch","januar",NA
