"","2001-07-01","2012-12-01","2017-04-01","2017-05-01","2017-06-01","2017-07-01","2017-08-01","2017-09-01","2017-11-01","2018-01-01","2018-02-01","2018-03-01","2018-04-01","2018-05-01","2018-06-01","2018-07-01","2018-08-01","2018-09-01","2018-10-01","2018-11-01","2018-12-01","2019-01-01","2019-02-01","2019-03-01","2019-04-01","2019-05-01","2019-06-01","2019-07-01","2019-08-01","2019-09-01","2019-10-01","2019-11-01","2019-12-01","2020-01-01","2020-02-01","2020-03-01","2020-04-01","2020-05-01","2020-06-01","2020-07-01","2020-08-01","2020-09-01","2020-10-01","2020-11-01","2020-12-01","2021-01-01","2021-02-01","2021-03-01","2021-04-01","2021-05-01","2021-06-01","2021-07-01","2021-08-01","2021-09-01","2021-10-01","2021-11-01","2021-12-01","2022-01-01","2022-02-01","2022-03-01","2022-04-01","2022-05-01","2022-06-01","2022-07-01","2022-08-01","2022-09-01","2022-10-01","2022-11-01","2022-12-01","2023-01-01","2023-02-01"
"36","abalo",NA,"abends","abendlichen",NA,NA,NA,"abends","abbrueche",NA,"abbruch","abbilden","tageszeitung","schloss","abbildet","ging","abdecken","abend","aachen","abdecken","verlangen","unterliegen","absolut","stellte","abbrueche","abbauen","medien","ampel","ministerpraesidenten","aktualisierten","fluggesellschaft","haerter","durfte","anstehenden","besuch","nachrichten","kirchen","abstand","hast","bundeskanzleramt","verweisen","maerz","servustv","oesterreichische","lockdowns","tagesschau","corona","impfpflicht","faktencheckdpacom","schweiz","pressekonferenz","quellen","lockdown","maske","scharlach","oesterreichischen","bayerische","sportsartikel","gelten","impfgegner","allesamt","ueberpruefung","einschaetzung","mitarbeiter","beschlossen","innenraeumen","schwarzenbergplatz","landesregierung","club","rund","fehlenden"
"37","abbag",NA,"abendzeitung","abends",NA,NA,NA,"abendzeitung","abc",NA,"abbrueche","abbildet","waere","staedten","abbildung","einkaufen","abdeckung","abendblatt","aan","abdeckung","kurz","weiteren","andres","wer","abc","abbauprodukt","worden","anstehende","nennenswerten","anzeigen","guenther","laengerer","egon","arbeitsleben","biographie","gaeste","ramadan","links","kanzlerin","kinderzimmer","metern","trinken","orf","st","verordnung","kickl","gelten","jaenner","weimar","etwa","daenischen","tweet","supermarkt","derzeit","ages","wegen","leag","zielinski","twitter","massnahmen","app","niedersaechsischen","laender","bundeskanzler","tweet","nickelsdorf","sorgte","luxushotel","silvester","aelterer","firma"
"38","abbau",NA,"aberkannt","abendzeitung",NA,NA,NA,"aberkannt","abdecken",NA,"abc","abbildung","begruendet","stuehle","abbildungen","urlaub","abdruck","abendlichen","aap","abdruck","dafuer","laenger","antwortete","darueber","abdecken","abbild","aenderungen","ardsendung","pressekonferenz","arbeitsrechtliche","haltung","landeten","empfangen","badenwuerttemberg","blicken","kurier","sowie","apple","kontaktbeschraenkungen","maerz","zeitliche","information","lungenpilzinfektion","coronaregeln","gegruendet","ueberpruefende","personen","geimpfte","informationen","beim","gesorgt","ae","stadt","erziehungsberechtigung","duerfen","kontrolle","uğur","tragen","regeln","tragen","aufenthaltsrecht","weiterhin","maerz","geplante","maske","raeumen","testnachweis","kapitaen","bzw","apafaktencheck","gefuehrt"
"39","abbauen",NA,"aberle","aberkannt",NA,NA,NA,"aberle","abdeckung",NA,"abdecken","abbildungen","beschlossen","trotz","abbinder","massnahmen","abdruecke","abends","aargauer","abdruecke","darin","einschaetzung","ausserhalb","sei","abdeckung","abbilden","austria","bestehender","raendern","aufgehoben","herbst","lehrstuhlinhaber","erstes","befanden","bundeskanzleramt","markus","medien","baumueller","markus","posting","posting","amtshilfe","regeln","maerz","oeffentlichen","ugur","derzeit","bundesheers","dpafaktencheckteam","beschluss","auskunft","bag","masken","ua","farben","bludenz","tweet","anzeigen","ueberpruefung","bezirk","aufgehalten","coronavirus","facebookposting","naemlich","pflicht","wiener","truppenaufenthaltsgesetz","duerfen","gelben","austria","gekommen"
"40","abbauprodukt",NA,"abermals","aberle",NA,NA,NA,"abermals","abdruck",NA,"abdeckung","abbinder","debatte","ua","abbott","angebliche","abe","abendzeitung","ab","abe","treffen","beim","beendigungen","°c","abdruck","abbildet","bekamen","defekte","rechtsprechung","auszuegen","house","letzteren","funkemediengruppe","beschraenken","dieselfahrzeuge","portugiesischen","abstand","blasmusiker","mediapostings","gesundheitsminister","volksbegehren","stadt","ungarn","gelten","italienischen","zib","sagte","derzeit","angela","einschaetzung","bundeslaendern","cafés","postings","unzulaessig","restaurant","lockdown","schwaz","bundesweit","somit","duerfen","erlaubt","davon","faeser","coronavirus","bundeslaender","bestimmungen","zertifikat","einschaetzung","oeffnen","fpoepolitiker","geregelt"
"41","abbild",NA,"abes","abermals",NA,NA,NA,"abes","abdruecke",NA,"abdruck","abbott","erlaubt","umstrittenen","abbrechen","nachricht","abel","aberkannt","abalo","abel","abbruch","bzw","behaupteten","µm","abdruecke","abbildung","buergermeister","dieselfahrzeuge","richtwert","bayerischen","informationsfreiheit","medizinischen","gemueter","bezweifelt","duerfte","skandinavische","antragsformular","bundesland","ministerpraesident","firma","vorgaben","tweet","begruesste","gmbh","masken","einrichtungen","barley","uebungsplatz","tragen","trotz","csu","coronaimpfpflicht","abstand","einschaetzung","pflicht","vorwarnstufe","geltenden","regelungen","gilt","informiert","feiertagen","einschaetzung","florian","derzeit","bundeslaendern","gestern","zertifizierung","france","standard","gewaehren","gesichert"
"42","abbilden",NA,"abfaelle","abes",NA,NA,NA,"abfaelle","abe",NA,"abdruecke","abbrechen","oeffentlichen","ungeimpfte","abbrennen","verdeutlicht","abend","aberle","abbag","abend","abbrueche","stadt","besagt","aachen","abe","abbildungen","dr","dpafaktencheck","saemtliche","befanden","installation","nordrheinwestfaelische","haltung","bodensee","einkaufszentrum","stadtratssitzung","apa","landeshauptmann","nutze","aktiengesellschaft","coronavirus","ausgesprochen","gernot","bayerischen","coronavirus","oeffentlichen","geltenden","einschaetzung","stadt","erlaubt","ueberpruefung","coronaregeln","einschaetzung","farbe","empfehlung","zugang","sprachnachricht","verordnung","gar","darueber","frohes","derzeit","fluegen","oeffentlichen","sowie","masken","blieben","oeffentlichen","forderungen","impfpass","gibt"
"43","abbildet",NA,"abfaellt","abfaelle",NA,NA,NA,"abfaellt","abel",NA,"abe","abbrennen","selbstverstaendlich","verboten","abbruch","bezug","abendblatt","abermals","abbau","abendblatt","aehnlich","netzwerken","beschluss","aan","abel","abbinder","dreyer","einziger","schengenraums","behielt","island","oesterreich","hauptbahnhofs","einleiten","entsprechen","tirol","arbeitsplatz","otsaussendung","parks","anschober","berichterstattung","bayerischen","migrationspakt","asylheim","muessen","ausfallen","tag","apafaktencheck","verordnung","ausgenommen","italienischen","ernaehrungssicherheit","innenministerium","verbote","einschaetzung","zertifikat","gilt","coronaimpfpflicht","arbeitgeber","anfang","handelsketten","anfang","fragwuerdige","stark","medizinischen","verstossen","vorschriften","letzten","sorgte","kuendigungen","gmbh"
"44","abbildung",NA,"abfall","abfaellt",NA,NA,NA,"abfall","abend",NA,"abel","abbruch","emberger","verbunden","abbrueche","hinaus","abendlichen","abes","abbauen","abendlichen","beendigungen","hingewiesen","bestimmter","aap","abend","abbott","eingehalten","ermoeglichen","schweizer","besucher","jeglichen","parteichef","hotel","erledigen","erfolge","tageszeitung","bremsen","roten","preis","bbg","etwa","bayern","reisewarnungen","quarantaene","anschober","gaststaetten","tragen","eukommission","apa","café","tweet","genesen","passagiere","tragen","gar","geregelt","stellungnahme","dezember","arbeitsstaetten","etwa","kriegsausbruch","kam","frisch","zuletzt","raum","oesterreichischen","eingehalten","schulen","bevoelkerung","markus","gruende"
"45","abbildungen",NA,"abflug","abfall",NA,NA,NA,"abflug","abendblatt",NA,"abend","abbrueche","taetig","verpflichtende","abc","derzeit","abends","abfaelle","abbauprodukt","abends","begruenden","aussagen","blatt","aargauer","abendblatt","abbrechen","firmenbuch","fahrverbote","soeders","beweist","muell","serioese","httpswwwpresseportaldepm","euaussengrenzen","erneute","michael","deutschabi","testungen","sicherheitsabstand","bundeskanzler","einhaltung","fakten","stimmten","verordnung","ausfaelle","meissen","facebookposting","infektionszahlen","apafaktencheck","kaffee","massnahmen","gesundheitspasses","negativen","harten","anfrage","genesene","november","drei","bussjaeger","butz","lockdowns","apa","innenminister","kurz","spielen","gilt","geltenden","coronamassnahmen","regeln","niederoesterreichische","hoeren"
"46","abbinder",NA,"abfolge","abflug",NA,NA,NA,"abfolge","abendlichen",NA,"abendblatt","abc","ab","versammlungen","abdecken","demnach","abendzeitung","abfaellt","abbild","abendzeitung","besagt","sowie","bringt","ab","abendlichen","abbrennen","gang","fassungen","sonne","bundeskanzler","oberoesterreich","silvester","jeglichen","fachleuten","ernsthaften","bewertung","oghurteil","ganz","soeder","coronaregeln","mitarbeiter","gilt","ueberpruefende","mitarbeiter","austria","ministerpraesident","maske","oeffnen","coronaapp","luxemburg","laendern","gudenus","ueberpruefung","laender","derzeit","tagen","etwa","auflagen","coronaverordnung","demos","mundnasenbedeckung","apotheken","instagramvideo","thema","zudem","entsprechenden","sowie","verboten","orten","suedafrikanische","jeweiligen"
"47","abbott",NA,"abfotografiert","abfolge",NA,NA,NA,"abfotografiert","abends",NA,"abendlichen","abdecken","bekommen","volksabstimmung","abdeckung","haette","aberkannt","abfall","abbilden","aberkannt","bezueglich","gab","couleur","abalo","abends","abbruch","gegend","funktionieren","speisen","bundesland","oesterreicher","spaet","kommunale","farbige","faire","wonach","synagogen","salzburg","terrier","luca","absonderung","quarantaene","eindaemmung","pressesprecher","dpafaktencheckteam","impfung","unternehmen","medien","hundertschaften","ua","verboten","halbmast","oeffentlichen","stellungnahme","juni","massnahmen","grundversorger","erlaeuterung","freiwillig","fpoepolitiker","oberoesterreich","aufhebung","maske","abgedeckt","kinder","spd","massnahmen","zeitpunkt","ungarn","verfassungsgerichtshof","kennzeichnen"
"48","abbrechen",NA,"abfotografierte","abfotografiert",NA,NA,NA,"abfotografierte","abendzeitung",NA,"abends","abdeckung","sowohl","vorgeschlagen","abdruck","spaeter","aberle","abflug","abbildet","aberle","blatt","kommen","dagegen","abbag","abendzeitung","abbrueche","generellen","grob","taetigkeit","csu","offensive","strengere","laengeren","feierlichkeiten","filialen","ausbreitung","kontaktbeschraenkungen","gruene","tribune","presse","alleine","corona","coronapandemie","mundnasenbedeckung","faktencheckdpacom","einschaetzung","maerz","ministerpraesident","landkreise","gelten","apa","jaenner","geimpfte","impfung","getestet","pass","jusos","tage","gregelung","house","schenken","ausbreitung","nehammer","ad","aufgrund","hingegen","oesterreichische","apaanfrage","schiff","werner","landessprache"
"49","abbrennen",NA,"abfotografierten","abfotografierte",NA,NA,NA,"abfotografierten","aberkannt",NA,"abendzeitung","abdruck","konnte","weiteres","abdruecke","europaeischen","abermals","abfolge","abbildung","abermals","bundeskongress","drei","danach","abbau","aberkannt","abc","geschaeftsjahr","haelt","tisch","diesjaehrigen","ordentlich","ueberfahrt","ministerpraesidenten","fraktionschef","gaenzlich","negative","tage","profil","verhalten","satzungskommission","baumuellergruppe","haeltst","aerztekammer","gilt","querdenken","gab","postings","orten","landkreisen","coronamassnahmen","arbeitsrechtliche","prinzipiell","besagt","akh","etwa","rot","langemann","massnahmen","impfnachweis","kanzleramt","schwierige","austria","oesterreichischem","ae","betroffenen","kurz","basg","asyl","einschraenkungen","zuhause","lateinischen"
"50","abbruch",NA,"abfotografierter","abfotografierten",NA,NA,NA,"abfotografierter","aberle",NA,"aberkannt","abdruecke","oesterreichischen","wonach","abe","land","abes","abfotografiert","abbildungen","abes","bundesvorsitzende","personen","denkbar","abbauen","aberle","abdecken","gleiches","herr","verbotenes","diskriminierung","orten","unternehmenskommunikation","musiker","franz","geburt","informationen","einschraenkungen","treffen","einblick","zack","begleitet","heuer","stand","baumueller","coronamassnahmen","merkel","duerfen","coronavirus","siebentageinzidenz","sowie","derartigen","restaurants","besucher","apa","ueberpruefung","zuletzt","oevermann","worden","kuendigung","klara","sicherheitsabstand","auswaertigen","pdfdokument","ampelkoalition","apabericht","stadt","gesundheitsminister","aufenthaltsrecht","duerfen","kolleginnen","liste"
"51","abbrueche",NA,"abfrage","abfotografierter",NA,NA,NA,"abfrage","abermals",NA,"aberle","abe","beim","zueinander","abel","sagte","abfaelle","abfotografierte","abbinder","abfaelle","couleur","°c","dicken","abbauprodukt","abermals","abdeckung","hamburgs","hoechstwahrscheinlich","verteidigen","eingefuehrt","rechtsstreit","unterwegs","parteichef","gebaeuden","geschaefte","beim","erlaubt","tragen","kohlbauer","derzeit","dhl","hochburg","bayerischen","kantine","maerz","aufgenommen","auflagen","rund","verkehrsmitteln","abstand","finnland","supermaerkten","fruehjahr","austria","anonymisiert","tweet","ravensburg","impfung","ministerpraesident","kohlbauer","zuversicht","belgien","reisenden","apaanfrage","austria","aufenthaltsrecht","muessen","facebookposting","mussten","lassen","medien"
"52","abc",NA,"abfragen","abfrage",NA,NA,NA,"abfragen","abes",NA,"abermals","abel","laender","zwecke","abend","beim","abfaellt","abfotografierten","abbott","abfaellt","denkbar","µm","dreimonatsfrist","abbild","abes","abdruck","haushalten","hygiene","vorgestellt","einwohner","richtwert","veraltete","pressekonferenz","geimpft","geschenk","vielen","muessen","merkel","maske","eingehalten","geschaefte","judith","neuen","kanzler","anwesenheit","lassen","baumueller","sprach","schuelerinnen","oesterreichischen","fussballverband","treiben","innenraeumen","gnachweis","dirks","bayerischen","restaurants","aufgeben","restaurants","luxemburg","hauptbahnhofs","bundesheer","st","aufregung","behoerdlichen","geheizt","gemaess","nickelsdorf","weiterhin","oesterreichische","muesse"
"53","abdecken",NA,"abgabe","abfragen",NA,NA,NA,"abgabe","abfaelle",NA,"abes","abend","antwortete","harten","abendblatt","wer","abfall","abfotografierter","abbrechen","abfall","derzeitige","aachen","dritten","abbilden","abfaelle","abdruecke","krause","island","vornimmt","einzeln","sah","verboten","schwarz","gelungen","gueltig","sagte","oeffentlichen","maske","landesregierung","impfen","gesichtsvisiere","oesterreichischer","bundesregierung","osborne","ausgesprochen","bayerische","dreyer","posting","woche","derzeit","gastronomie","unschaerfe","landtags","hans","epidemiegesetz","betreten","timisoara","bestimmungen","verfassungsgerichtshof","poelten","tisch","drittstaaten","tkpartikel","ausgebliebene","coronaregeln","raeume","schulen","orfat","quellen","toiletten","mussten"
"54","abdeckung",NA,"abgaben","abgabe",NA,NA,NA,"abgaben","abfaellt",NA,"abfaelle","abendblatt","gar","islaendischen","abendlichen","personen","abflug","abfrage","abbrennen","abflug","einhaltung","aan","eberhard","abbildet","abfaellt","abe","laenderchefs","mailand","vorsitzende","elf","schwangerschaftsabbrueche","verhaengt","seither","generalanzeiger","hetze","hingewiesen","belastung","tageszeitung","notwendig","tagesschau","grote","schutzgewaehrungen","ab","zufolge","geltenden","euvergleich","nahverkehr","dezember","maske","gilt","pogba","wiener","ministerpraesidenten","helsinki","euverordnung","gnachweis","tirol","facebookposting","verpflichtende","staendig","linz","duerfte","laendern","ausserordentlichen","gaeste","reisen","ungarn","play","rund","minister","nachrichten"
"55","abdruck",NA,"abgeaendert","abgaben",NA,NA,NA,"abgeaendert","abfall",NA,"abfaellt","abendlichen","geben","entscheidung","abends","wurden","abfolge","abfragen","abbruch","abfolge","entdeckt","aap","eg","abbildung","abfall","abel","landesregierungen","maschinen","weithin","entbehren","selber","verordnung","sicherheitsvorkehrungen","grossteils","hitze","apa","ergriffen","kurz","darauf","liste","oesterreich","sebastian","abgelehnt","facebookposting","seaeye","gesetzwidrig","soeders","michael","oesterreichische","verstossen","ronaldos","muessen","pass","innsbruck","gesundheitsminister","hofer","donau","gaeste","viralen","streichung","wiener","entlassung","lieferte","austria","heizen","vertriebenenverordnung","woche","portugiesischen","bleiben","neue","oesterreich"
"56","abdruecke",NA,"abgebaut","abgeaendert",NA,NA,NA,"abgebaut","abflug",NA,"abfall","abends","interview","massnahmen","abendzeitung","mehr","abfotografiert","abgabe","abbrueche","abfotografiert","ermoeglichen","aargauer","ehemann","abbildungen","abflug","abend","lebten","medienbericht","haette","erinnerte","tiroler","wiederholungen","sorgt","herbst","inklusive","apafaktencheck","gewinn","bzw","postings","abstandsregeln","personalien","wiener","gebiete","kraft","information","lesbos","teststation","facebookposting","balkon","texas","wirtschaftskammer","ministerpraesident","sahin","salzburg","graz","infektionsschutzmassnahmenverordnung","ministerpraesident","galt","teilte","twitterfoto","gefahren","heimen","monats","damaliger","landesweite","einrichtungen","mussten","untersagt","maximal","derzeit","oftmals"
"57","abe",NA,"abgeben","abgebaut",NA,NA,NA,"abgeben","abfolge",NA,"abflug","abendzeitung","allerdings","zudem","aberkannt","°c","abfotografierte","abgaben","abc","abfotografierte","festlegung","ab","einhaltung","abbinder","abfolge","abendblatt","linzer","mitarbeiterinnen","twitterte","flaechen","trat","wien","tschechien","hofer","innsbruck","ass","goethes","anfang","betont","coronaneuinfektionen","services","verboten","kindberg","gar","einschaetzung","lockdowns","ueberpruefende","gilt","app","sagte","derzeit","orfartikel","soeders","ungetestete","veranstaltungen","kunden","verordnung","gastronomien","derartige","viralen","maerz","inklusive","oesterreichs","diverser","ludwigs","leben","kunden","allerdings","staedten","ungeimpfte","one"
"58","abel",NA,"abgebildet","abgeben",NA,NA,NA,"abgebildet","abfotografiert",NA,"abfolge","aberkannt","geschichte","zustimmung","aberle","µm","abfotografierten","abgeaendert","abdecken","abfotografierten","foetus","abalo","einigten","abbott","abfotografiert","abendlichen","luft","mutmasst","verlassen","flaechendeckend","trick","wirklichkeit","unterscheidung","intern","interesse","ausgangsbeschraenkungen","ios","baumuellergruppe","information","herbst","tribuene","etwa","mindestabstand","arbeiten","personen","rechtlichen","anfang","abriegelung","bundeskanzlerin","posting","juni","oeffentlichen","supermaerkten","veranstaltungen","verstoesse","landeskrankenhaus","mitarbeitern","jack","strengere","vorgenommen","badenwuerttemberg","kanzlers","omv","einrichtungsbezogene","mittelschwere","weiteres","laender","setzen","etwa","her","personen"
"59","abend",NA,"abgebildete","abgebildet",NA,NA,NA,"abgebildete","abfotografierte",NA,"abfotografiert","aberle","medien","einschaetzung","abermals","aachen","abfotografierter","abgebaut","abdeckung","abfotografierter","forderten","abbag","ermoeglichen","abbrechen","abfotografierte","abends","malu","neuer","gelten","gaesten","unglaubwuerdig","wochenblickartikel","verbot","johannes","interner","aussendung","liste","coronaverordnung","sollten","instagramvideo","typetheater","merkel","steiermark","masken","angesichts","riedl","april","bundesheeres","merkel","geimpft","mitarbeiter","einwohnern","trick","uni","wko","oberoesterreichischen","einschaetzung","jaenner","herrn","deutlich","sprecher","mediapostings","schloss","einrichtungsbezogenen","spoe","gesundheitsminister","natuerlich","etwa","beispielsweise","saemtliche","posting"
"60","abendblatt",NA,"abgebildeten","abgebildete",NA,NA,NA,"abgebildeten","abfotografierten",NA,"abfotografierte","abermals","teil","suchmaschinen","abes","aan","abfrage","abgeben","abdruck","abfrage","fristen","abbau","folgendermassen","abbrennen","abfotografierten","abendzeitung","ministerpraesidenten","notfaelle","wichtigen","gegner","unterwegs","november","verbots","kategorie","kaffee","bernhardnochtinstitut","notwendigkeit","coronawarnapp","angaben","judith","tweet","zufolge","unmigrationspakt","abbag","ages","staatskanzlei","derartige","einreisen","abstand","information","manager","maskenpflicht","vertragspartner","agentur","mitarbeiter","oevp","erlaubt","restaurant","kiel","zufolge","impfen","plenarsitzung","vorstand","euverordnung","telegrampost","sz","ergaenzt","abrufbar","november","posting","presse"
"61","abendlichen",NA,"abgebrochen","abgebildeten",NA,NA,NA,"abgebrochen","abfotografierter",NA,"abfotografierten","abes","maerz","information","abfaelle","aap","abfragen","abgebildet","abdruecke","abfragen","fristenloesung","abbauen","forderten","abbruch","abfotografierter","aberkannt","ministerpraesidentin","originalversion","dementsprechend","genehmigt","versteuert","duerfen","verfuegbarkeit","klarheit","loest","bnitm","schueler","kronen","wegen","krause","informationen","gelten","quarantaene","kantinen","bayern","uğur","steiermark","impf","schuelern","ausgangssperre","ua","kraft","vorweisen","sinnhaftigkeit","app","veranstaltungen","quellen","samuel","schulen","grund","linien","strikte","saenger","faeser","twitterfoto","galt","sagte","kurier","muessen","liste","presseagentur"
"62","abends",NA,"abgedeckt","abgebrochen",NA,NA,NA,"abgedeckt","abfrage",NA,"abfotografierter","abfaelle","geplant","bussgelder","abfaellt","aargauer","abgabe","abgebildete","abe","abgabe","geltende","abbauprodukt","fragt","abbrueche","abfrage","aberle","nicola","orten","flaechen","generellen","wehr","scham","verhinderung","lebensweg","mitten","cristiano","tschechien","markus","medien","massnahmen","gilt","muessen","tagen","kogler","berufliche","geltenden","uhr","pflicht","ueberpruefung","dpafaktencheckteam","kroatien","impfen","notwendig","stadt","genesen","postings","kraftwerk","schweiz","gueltigen","verstossen","alleine","supermaerkte","detail","fazartikel","wiens","twitterte","gelten","schuelerinnen","personen","muessen","prioritaet"
"63","abendzeitung",NA,"abgedruckt","abgedeckt",NA,NA,NA,"abgedruckt","abfragen",NA,"abfrage","abfaellt","worden","stellungnahme","abfall","ab","abgaben","abgebildeten","abel","abgaben","jedweder","abbild","fristenloesung","abc","abfragen","abermals","oesterreichische","parlamentarischen","rundfunk","grazer","wiener","cduparteitag","verzichten","lieben","negative","datenbasis","verpflichtend","ministerpraesidenten","oft","bekannt","faktencheckdpacom","positiven","derzeit","mcdonaldsfiliale","brahim","postings","januar","reisen","maerz","faktencheckdpacom","verordnung","getestet","erlaubt","maskenpflicht","coronamassnahmen","genesen","maske","testpflicht","uni","herrscht","anzahl","supermaerkten","zeitlicher","malu","oktober","tragen","social","nationalmannschaft","sowie","oesterreichischen","quellen"
"64","aberkannt",NA,"abgefangen","abgedruckt",NA,NA,NA,"abgefangen","abgabe",NA,"abfragen","abfall","deutschland","kellner","abflug","abalo","abgeaendert","abgebrochen","abend","abgeaendert","jungsozialisten","abbilden","geahndet","abdecken","abgabe","abes","portugiesische","passe","aehnliches","hauptwohnsitz","zeitungsartikel","gouverneur","vierten","linz","norddeutschen","faktencheckregeln","versammlungen","play","groesstenteils","anfrage","presseagentur","bundesland","oesterreichische","muerztal","finanzierungsagentur","facebookposting","kunden","tragen","austria","oevp","daenemark","agentur","eindaemmung","aerztekammer","betreten","schweiz","saechsischen","medizinischen","wegen","abstandspflicht","naemlich","truppenaufenthaltsgesetz","geltenden","medienartikel","sollen","israel","darf","rechtlich","apabericht","sorgen","sagte"
"65","aberle",NA,"abgefeuert","abgefangen",NA,NA,NA,"abgefeuert","abgaben",NA,"abgabe","abflug","gibt","politiker","abfolge","abbag","abgebaut","abgedeckt","abendblatt","abgebaut","jungsozialistinnen","abbildet","geltende","abdeckung","abgaben","abfaelle","portugiesischen","pflege","mitte","httpswwwpresseportaldepm","deutschland","trat","wien","massenhaft","nutzung","formulieren","bewertung","schmidtchanasit","daher","sebastian","kontaktpersonen","darf","einschraenkungen","oevp","impfpass","information","dezember","quellen","cwa","termin","inzidenzwerte","geimpft","mussten","genesene","gaeste","facebookposting","ueberpruefung","alex","neue","neuen","oeffentlichen","verordnung","fahrgaeste","nordrheinwestfaelischen","geschaeften","einschaetzung","stark","angesetzt","asylbescheid","entsprechenden","salzburger"
"66","abermals",NA,"abgefilmten","abgefeuert",NA,NA,NA,"abgefilmten","abgeaendert",NA,"abgaben","abfolge","sagen","moeglich","abfotografiert","abbau","abgeben","abgedruckt","abendlichen","abgeben","jusovizevorsitzende","abbildung","geltenden","abdruck","abgeaendert","abfaellt","profitiere","reicher","erlaubt","indiana","ablauf","unzaehlige","wiener","ministeriumssprecherin","oesterreicher","gesicherten","lockdown","sebastian","sagen","covid","dpafaktencheckteam","regeln","eukommission","regelung","oezlem","masken","einschaetzung","duerfen","ministerpraesidenten","wiener","ausnahmen","ab","sharepic","mittlerweile","tirol","aerztlicher","mitarbeitenden","genesenen","gruenden","geltenden","facebookpostings","verpflichtend","staatsbuerger","oesterreichischer","beziehe","tage","einzelne","bundesrat","asylwerber","boris","sichergestellt"
"67","abes",NA,"abgefiltert","abgefilmten",NA,NA,NA,"abgefiltert","abgebaut",NA,"abgeaendert","abfotografiert","immer","nachricht","abfotografierte","abbauen","abgebildet","abgefangen","abends","abgebildet","laenger","abbildungen","geregelt","abdruecke","abgebaut","abfall","regierungschefs","reihe","tagesschaude","inklusive","soziale","verhinderung","zielt","moegliches","parteichef","gesundheitsministers","gelten","posting","darueber","feiernden","her","aufgrund","einwohner","servustv","tuereci","biontechchef","einrichtungen","wer","reisen","rahmen","bereichen","sharepic","maske","moeglichkeit","gmbh","rechtliche","tag","gar","verhalten","gerade","keinerlei","wolfgang","karl","orf","neuser","rund","informationen","no","australian","geimpft","sollten"
"68","abfaelle",NA,"abgefragt","abgefiltert",NA,NA,NA,"abgefragt","abgeben",NA,"abgebaut","abfotografierte","welt","oesterreichische","abfotografierten","abbauprodukt","abgebildete","abgefeuert","abendzeitung","abgebildete","lebensfaehig","abbinder","gregory","abe","abgeben","abflug","rein","repraesentativ","auftritte","interner","wenig","erfuellen","asylverfahren","passe","partnerschaft","gesundheitsprodukte","verbot","covid","ersten","sowie","merkel","treffen","kinder","soeder","sowie","borkum","laendern","ab","ungeimpfte","fpoe","informationen","armin","ansteckungsrisiko","verein","innsbruck","schulen","massnahmen","krankenhaeusern","lebens","vorschlag","stunden","aufgrund","oftmals","regierungskoalition","pflegeheime","november","einschaetzung","posting","bundesheer","quellen","sozialen"
"69","abfaellt",NA,"abgefuehrt","abgefragt",NA,NA,NA,"abgefuehrt","abgebildet",NA,"abgeben","abfotografierten","april","innerhalb","abfotografierter","abbild","abgebildeten","abgefilmten","aberkannt","abgebildeten","letzten","abbott","handelsblatt","abel","abgebildet","abfolge","sitzende","rueckbau","her","islaendische","herrn","ministerpraesident","gang","pflicht","pflicht","hemmt","sollen","ausbreitung","gilt","laut","eindaemmung","eindaemmung","merkel","darf","archiviertbewertung","coronaregeln","oft","schuelerinnen","verplappert","gaeste","pass","muesse","coronaregeln","aufgrund","fenster","impfpflicht","oesterreichischen","versammlungen","fehlenden","aufzuheben","freiwillig","ausgenommen","niederlande","spiegelartikel","fallen","derzeit","gehoeren","notwendig","erstes","mitarbeitenden","spektrum"
"70","abfall",NA,"abgegeben","abgefuehrt",NA,NA,NA,"abgegeben","abgebildete",NA,"abgebildet","abfotografierter","°c","roten","abfrage","abbilden","abgebrochen","abgefiltert","aberle","abgebrochen","luege","abbrechen","hergestellt","abend","abgebildete","abfotografiert","stellvertretende","schriftliche","instagrampost","jahrzehnt","besucht","nachweis","spielen","plenarsitzung","polizeischutz","irgendetwas","bundesland","facebookposting","kam","informationen","masken","verbreitete","beim","markus","gesellschaft","grundlagen","anzeigen","laendern","gilt","coronaregeln","woche","covid","leben","moeglich","regeln","arbeitsplatz","statement","bundeslaender","laender","daher","empfehlungen","beschlusses","bereichen","versorgungslage","posting","september","bestaetigte","entschieden","exkanzler","tragen","standard"
"71","abflug",NA,"abgegebene","abgegeben",NA,NA,NA,"abgegebene","abgebildeten",NA,"abgebildete","abfrage","µm","anfang","abfragen","abbildet","abgedeckt","abgefragt","abermals","abgedeckt","mehrheitlich","abbrennen","illegal","abendblatt","abgebildeten","abfotografierte","sueddeutsche","ueberlebenden","seawatch","jonathan","bringt","schule","gesamte","prioritaet","produzierten","jonas","app","presseagentur","zudem","aussendung","landesregierung","informationen","abstand","orf","sei","kraft","archiviertbewertung","sonntag","personen","infektionszahlen","kurz","letzten","monate","geimpfte","personen","unternehmer","pressekonferenz","coronaregeln","weihnachten","sagte","sollten","eulaendern","eukommission","laender","genesene","zufolge","weiterhin","innenminister","gereist","zugang","stellte"
